accountId,name,summonerName,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,gameId
200945577,DJ,angjanrg,4,FALSE,3100,3158,3285,0,0,0,3340,2,4,4,0,1,0,1162,0,0,0,0,0,88712,75830,12881,0,0,8630,8130,500,0,2309,4,0,0,0,0,0,15735,10701,4824,210,9149,8000,1,0,108,4,4,0,223,13,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,131252781
200945577,DJ,angjanrg,7,TRUE,3074,3117,1400,3031,3087,1053,3340,14,7,12,6,2,4,1180,1,0,0,0,0,193321,46168,131658,15494,1437,23692,12305,9200,2186,5794,1,0,0,0,0,0,32658,7037,25476,144,17412,14475,0,0,66,79,61,18,872,18,0,0,11,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,131261533
200945577,DJ,angjanrg,8,FALSE,3157,1052,3158,3165,1026,1058,3340,3,7,16,2,1,1,814,0,0,0,0,0,119171,105132,13119,920,0,20173,19465,447,260,486,1,0,0,0,0,0,13949,7873,5917,158,11467,9935,0,0,156,1,1,0,296,16,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,131078342
200945577,DJ,angjanrg,9,TRUE,3157,3009,3165,3285,1026,1052,3340,7,11,7,2,1,2,248,0,0,0,0,0,71619,51155,7902,12560,0,16221,11164,979,4076,2294,1,0,0,0,0,0,23447,12336,11111,0,12980,11885,1,0,61,6,3,3,167,20,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,131062199
200945577,DJ,angjanrg,9,FALSE,3072,3006,3031,3086,1055,0,3340,3,8,3,0,1,0,635,0,0,0,0,0,92052,15962,74769,1320,623,13545,2264,10829,452,1645,3,0,0,0,0,0,18304,2548,14282,1473,10730,10400,2,0,163,0,0,0,159,13,0,0,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130950921
200945577,DJ,angjanrg,5,TRUE,3077,3153,3047,3930,3052,0,3340,1,2,2,0,1,0,1285,0,0,0,0,0,137385,78841,47335,11210,0,3282,1921,840,520,3827,1,0,0,0,0,0,14967,719,12036,2212,10611,9600,0,2,27,94,78,16,293,14,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130930610
200945577,DJ,angjanrg,5,TRUE,1058,3285,3158,3165,3089,3191,3340,11,7,13,3,2,3,660,1,0,0,0,0,133386,116613,16772,0,0,27291,26364,927,0,2709,3,0,0,0,0,0,19637,11222,7800,613,14212,13450,0,0,137,19,11,8,257,17,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130564668
200945577,DJ,angjanrg,4,TRUE,3285,1056,3165,1001,2003,0,3340,4,1,8,4,1,1,1323,0,0,0,0,0,62169,27737,18808,15622,0,7370,4337,746,2285,580,1,0,0,0,0,0,6753,265,4380,2108,8330,6500,1,1,110,0,0,0,26,13,0,0,5,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130564111
200945577,DJ,angjanrg,3,TRUE,3089,1056,3285,3020,1052,3165,3340,12,1,8,8,3,2,1124,1,1,0,0,0,90778,50698,20631,19448,0,20339,14106,1146,5087,1968,1,0,0,0,0,0,11064,4953,5766,344,12521,11585,1,0,99,8,5,3,72,14,0,0,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130573019
200945577,DJ,angjanrg,6,FALSE,3748,3153,1403,0,3047,0,3340,5,9,8,3,1,2,863,0,0,0,0,0,120278,69584,38850,11844,0,15988,8798,6037,1152,4267,1,0,0,0,0,0,28768,8639,19499,629,10972,10750,0,0,53,75,73,2,380,14,0,0,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130158975
200945577,DJ,angjanrg,6,FALSE,3074,3117,1400,3812,1038,1037,3340,9,9,5,2,1,3,476,0,0,0,0,0,146510,32408,99428,14673,811,14457,7081,6141,1233,5347,1,0,0,0,0,0,27146,10175,16410,560,13241,12900,0,0,85,57,54,3,690,17,0,0,10,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130109820
200945577,DJ,angjanrg,9,TRUE,3157,3020,3285,3089,1026,0,3340,15,8,11,7,2,4,502,2,0,0,0,0,133749,111570,21074,1104,0,27728,24518,2105,1104,1294,1,0,0,0,0,0,21276,7632,12843,800,14537,12900,1,0,141,1,0,1,0,17,0,0,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130154044
200945577,DJ,angjanrg,8,FALSE,3074,2010,3117,1400,3812,2015,3340,11,8,6,3,3,3,619,2,1,0,0,0,83351,20541,53124,9686,813,16493,5468,8929,2096,3348,1,0,0,0,0,0,24313,5835,17815,662,11937,11575,0,0,29,42,37,5,771,15,0,0,7,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,130013293
200945577,DJ,angjanrg,6,TRUE,3074,1327,3812,1400,3031,3742,3340,22,8,7,5,2,7,566,3,0,0,0,0,231153,48250,161921,20982,1299,32109,14120,15509,2480,8677,1,0,0,0,0,0,36309,13245,20788,2274,20492,17825,1,1,54,94,74,20,928,18,0,0,13,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129959967
200945577,DJ,angjanrg,6,FALSE,3040,3027,1052,1001,0,0,3340,1,6,4,0,1,0,979,0,0,0,0,0,68764,49145,19618,0,0,7702,7096,605,0,404,1,0,0,0,0,0,18927,11697,7105,124,8042,7485,0,0,119,2,2,0,31,14,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129957956
200945577,DJ,angjanrg,2,TRUE,3285,3165,3089,1058,3158,1052,3340,8,3,12,3,1,3,992,0,0,0,0,0,95223,48437,23235,23550,0,20429,13507,1085,5836,3446,1,0,0,0,0,0,16212,8973,6804,434,13219,12685,1,0,118,7,0,7,84,17,0,0,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129849625
200945577,DJ,angjanrg,2,TRUE,3074,1400,3117,3031,1053,3133,3340,12,4,15,5,2,2,979,1,0,0,0,0,182682,30237,135010,17434,1230,18892,8221,8833,1838,7176,1,0,0,0,0,0,27739,7391,19696,652,16145,12975,0,1,77,75,63,12,837,18,0,0,10,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129838741
200945577,DJ,angjanrg,10,TRUE,3157,2045,3117,3089,3092,3165,3341,5,7,21,4,1,1,994,0,0,0,0,0,62826,56172,6654,0,0,17766,16678,1088,0,2451,1,0,0,0,0,0,27100,14170,10858,2071,16985,14750,0,0,39,3,2,1,167,17,0,0,19,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129854145
200945577,DJ,angjanrg,7,FALSE,1058,3113,3165,3158,0,0,3340,1,5,2,0,1,0,903,0,0,0,0,0,47731,26134,21106,490,0,4300,3084,725,490,484,1,0,0,0,0,0,11243,6515,4548,180,6924,5900,0,0,125,0,0,0,26,13,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129853229
200945577,DJ,angjanrg,10,TRUE,3508,1055,3006,3087,2010,1038,3340,3,4,9,2,1,1,545,0,0,0,0,0,84442,17770,66599,72,446,11949,2594,9355,0,2050,2,0,0,0,0,0,11856,2658,8927,270,10844,9300,1,0,124,7,0,7,280,14,0,0,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129376090
200945577,DJ,angjanrg,9,TRUE,3157,2049,3092,3117,1026,0,3340,3,7,14,0,1,0,657,0,0,0,0,0,18730,14002,4727,0,0,7189,6249,940,0,0,0,0,0,0,0,0,16058,9776,6106,176,10486,8400,0,1,9,0,0,0,120,13,0,0,26,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129312079
200945577,DJ,angjanrg,9,TRUE,3157,2049,3092,3117,1052,3024,3340,0,6,14,0,0,0,737,0,0,0,0,0,30518,22113,8404,0,0,13068,12349,718,0,787,1,0,0,0,0,0,16814,5960,10711,142,10853,8985,1,1,18,0,0,0,171,15,0,0,24,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129311149
200945577,DJ,angjanrg,8,FALSE,3157,3089,3092,2049,1052,3117,3340,3,7,15,0,1,0,713,0,0,0,0,0,62553,50238,12314,0,0,15691,14322,1369,0,1154,1,0,0,0,0,0,22467,13634,8184,648,12602,11985,0,0,73,3,2,1,168,15,0,0,17,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129098429
200945577,DJ,angjanrg,7,TRUE,3074,3117,1400,1037,0,2010,3340,5,2,7,3,1,2,920,0,0,0,0,0,113170,26190,75060,11919,674,10857,5986,3471,1399,4516,1,0,0,0,0,0,20157,3264,16796,96,12019,8200,0,0,37,63,53,10,695,16,0,0,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129123470
200945577,DJ,angjanrg,7,FALSE,2003,1058,3165,3020,0,0,3340,1,6,3,0,1,0,280,0,0,0,0,0,19800,11680,7727,392,0,4044,3023,628,392,0,0,0,0,0,0,0,9710,3699,5786,224,5327,5400,0,0,54,0,0,0,9,10,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129113701
200945577,DJ,angjanrg,7,FALSE,2049,3092,3050,3117,3191,1058,3340,1,7,13,0,1,0,448,0,0,0,0,0,28167,20159,8007,0,0,9825,8695,1130,0,61,1,0,0,0,0,0,14259,5692,7943,623,9981,8850,1,0,20,0,0,0,78,13,0,0,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,128957795
200945577,DJ,angjanrg,3,FALSE,3089,3191,3285,3165,3020,1058,3340,11,9,12,3,2,4,652,1,0,0,0,0,105081,78448,23791,2842,0,25265,21861,1849,1554,1122,1,0,0,0,0,0,23655,10096,13210,348,14488,13750,1,0,143,3,3,0,103,17,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,128946170
200945577,DJ,angjanrg,3,TRUE,3165,3089,3158,3285,1026,1052,3340,4,6,12,2,1,1,982,0,0,0,0,0,79340,49085,29373,882,0,14702,12044,1776,882,1089,1,0,0,0,0,0,18657,10974,7431,252,12671,12285,2,1,126,5,5,0,27,16,0,0,11,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,128934814
200945577,DJ,angjanrg,7,TRUE,2301,3100,3020,3108,3285,0,3340,4,5,21,2,1,1,656,0,0,0,0,0,35873,22254,11829,1789,0,10473,7842,2078,552,9104,5,0,0,0,0,0,14590,5842,8699,48,11466,10875,1,0,14,0,0,0,44,15,1,0,19,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,128547805
200945577,DJ,angjanrg,5,TRUE,3031,1055,3006,3087,1043,1053,3340,2,3,5,0,1,0,1360,0,0,0,0,0,79221,10609,67460,1152,721,7858,975,6882,0,6350,1,0,0,0,0,0,24461,4350,19304,806,10234,9850,2,0,102,4,2,2,107,15,0,0,8,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,128332002
200945577,DJ,angjanrg,10,FALSE,1026,3285,3020,3100,2010,0,3340,4,8,8,2,1,1,519,0,0,0,0,0,56485,32538,17047,6900,0,9928,7150,2308,470,4957,4,0,0,0,0,0,14615,4629,9936,49,9905,8900,1,0,129,0,0,0,20,13,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,128209424
200945577,DJ,angjanrg,10,FALSE,3077,1400,3117,1036,0,0,3340,5,7,0,2,1,1,394,0,0,0,0,0,41410,13082,22324,6004,188,5080,2354,1984,742,1967,1,0,0,0,0,0,14036,831,13020,185,6227,5375,0,0,7,36,34,2,360,10,0,0,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127492052
200945577,DJ,angjanrg,8,FALSE,3074,3071,1400,1053,3117,1037,3340,13,8,8,5,1,4,827,0,0,0,0,0,139238,29278,98240,11719,777,28161,10543,14470,3148,3997,1,0,0,0,0,0,28052,10984,16767,300,14483,12650,2,0,68,44,33,11,815,16,0,0,13,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127287763
200945577,DJ,angjanrg,6,FALSE,3191,2301,3020,3285,3100,1058,3340,8,13,11,3,1,1,582,0,0,0,0,0,56282,40437,15601,243,0,20388,16793,3351,243,6541,5,0,0,0,0,0,27810,9912,16131,1765,13285,12300,1,0,60,1,0,1,34,15,0,0,33,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127290589
200945577,DJ,angjanrg,6,FALSE,3086,3031,3006,2015,0,0,3340,6,4,3,2,1,1,636,0,0,0,0,0,53823,1244,52579,0,1008,10106,1244,8862,0,1753,4,0,0,0,0,0,10817,3760,7057,0,7788,7350,0,0,83,1,0,1,25,12,0,0,3,0,FALSE,FALSE,FALSE,FALSE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127271444
200945577,DJ,angjanrg,3,TRUE,3027,3143,3110,3047,3742,1011,3340,5,11,8,2,2,1,696,1,0,0,0,0,150439,94622,27560,28256,0,20614,15099,2504,3009,9336,4,0,0,0,0,0,50605,18176,29395,3034,14982,14700,0,0,165,5,5,0,2362,18,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127217464
200945577,DJ,angjanrg,6,FALSE,3165,3285,3158,2003,1052,0,3340,0,7,8,0,0,0,595,0,0,0,0,0,66865,54326,12539,0,0,9266,7693,1573,0,1929,3,0,0,0,0,0,15406,2992,11568,845,8457,7635,0,0,99,0,0,0,197,13,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127082186
200945577,DJ,angjanrg,6,FALSE,3157,3089,3285,3158,3165,0,3340,8,9,8,2,1,1,467,0,0,0,0,0,155712,137537,17830,344,0,26966,24920,1886,160,3152,4,0,0,0,0,0,22292,14433,7360,499,14570,14610,0,0,174,4,4,0,358,17,0,0,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127081284
200945577,DJ,angjanrg,9,FALSE,3102,3065,3111,3110,0,3027,3340,7,9,7,0,1,0,709,0,0,0,0,0,168409,119158,24301,24949,0,20143,14130,2090,3922,4972,1,0,0,0,0,0,41750,22847,18439,464,14052,13250,0,0,171,9,9,0,1831,16,0,0,13,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127022866
200945577,DJ,angjanrg,8,TRUE,3748,3111,3071,3075,3065,3082,3340,7,17,16,3,1,2,614,0,0,0,0,0,143188,8575,128843,5769,0,27143,1578,19795,5769,5385,1,0,0,0,0,0,59141,33701,24062,1378,16741,14900,0,0,138,0,0,0,212,18,0,0,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127020490
200945577,DJ,angjanrg,10,TRUE,3157,1056,3027,3020,3165,1052,3340,1,10,12,0,1,0,565,0,0,0,0,0,117741,101161,16579,0,0,9328,8012,1315,0,751,1,0,0,0,0,0,27558,14058,12604,896,12176,11135,0,1,135,0,0,0,387,16,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,126995266
200945577,DJ,angjanrg,4,FALSE,3285,3158,2301,3057,3113,1026,3340,2,7,13,2,1,1,680,0,0,0,0,0,26622,17358,9264,0,0,13096,10120,2975,0,7794,5,0,0,0,0,0,19408,9747,9465,196,9658,9300,0,0,17,0,0,0,44,14,0,0,24,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,126894251
200945577,DJ,angjanrg,3,FALSE,2301,3113,2003,3020,3108,1052,3340,1,11,10,0,1,0,355,0,0,0,0,0,15671,11155,4516,0,0,8530,6468,2062,0,3868,5,0,0,0,0,0,16497,6616,9765,116,7071,5585,0,0,6,0,0,0,12,11,0,0,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,126389712
200945577,DJ,angjanrg,9,FALSE,3065,3742,3111,3110,1033,3027,3340,9,7,5,3,1,2,943,0,0,0,0,0,130846,91870,20602,18373,0,24602,16370,2783,5448,8854,4,0,0,0,0,0,39295,22838,13494,2962,13815,13650,0,0,183,0,0,0,1503,16,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,126388800
200945577,DJ,angjanrg,3,FALSE,3285,1056,2003,3165,3158,3191,3340,5,4,6,3,1,1,1125,0,0,0,0,0,90059,77315,12743,0,0,14591,13740,850,0,1475,2,0,0,0,0,0,11985,8082,3519,384,9628,8300,0,0,148,1,0,1,226,15,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,126257492
200945577,DJ,angjanrg,8,TRUE,3110,3742,3111,3027,3065,0,3340,9,5,10,5,1,2,457,0,0,0,0,0,146812,100683,28933,17194,0,25108,16636,3963,4508,7590,1,0,0,0,0,0,32410,13366,18289,755,15214,13350,1,0,196,1,0,1,1188,18,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,126256441
200945577,DJ,angjanrg,5,FALSE,3157,2003,3285,3158,3165,1052,3340,7,8,10,2,1,2,734,0,0,0,0,0,121206,108145,12712,348,0,27582,25133,2101,348,2804,3,0,0,0,0,0,18187,6614,11232,340,11262,11085,0,0,135,0,0,0,243,16,0,0,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,126194138
200945577,DJ,angjanrg,9,FALSE,2003,3165,3020,1058,3285,1052,3340,4,5,3,2,1,1,1059,0,0,0,0,0,93552,76378,17133,39,0,14198,13144,1014,39,2054,2,0,0,0,0,0,15650,9951,5434,264,9268,9135,0,0,147,0,0,0,241,14,0,0,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,126203051
200945577,DJ,angjanrg,6,TRUE,2301,3285,3158,3108,3100,3028,3340,4,3,19,3,1,1,923,0,0,0,0,0,61833,38662,20921,2250,0,17087,13513,2673,900,13113,5,0,0,0,0,0,17320,7094,9579,646,12809,11550,1,0,33,4,4,0,30,16,0,0,17,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,125642480
200945577,DJ,angjanrg,3,FALSE,3100,3191,3020,3285,3089,1058,3340,1,8,11,0,1,0,677,0,0,0,0,0,159738,137894,20884,960,0,18700,17403,912,384,3911,3,0,0,0,0,0,26401,13985,11193,1222,15058,14400,1,0,182,21,19,2,284,18,0,0,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,125490563
200945577,DJ,angjanrg,6,FALSE,2301,3158,3100,3285,3089,0,3340,5,12,19,0,1,0,482,0,0,0,0,0,49481,41223,8257,0,0,25513,21930,3582,0,23636,5,0,0,0,0,0,33286,21755,10455,1075,13812,13550,0,0,28,0,0,0,1105,15,0,0,23,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,124975111
200945577,DJ,angjanrg,1,TRUE,2301,3100,3285,3020,1026,0,3340,8,12,17,3,2,2,300,1,0,0,0,0,30727,22560,8166,0,0,17215,15018,2197,0,10165,5,0,0,0,0,0,23103,9794,13256,52,12982,10800,0,0,18,1,1,0,19,14,0,0,11,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,124969624
200945577,DJ,angjanrg,1,TRUE,2301,2003,3285,3158,3100,1026,3340,5,6,24,3,1,1,591,0,0,0,0,0,35524,22647,12877,0,0,12061,8880,3180,0,8730,5,0,0,0,0,0,14667,6014,8290,362,11673,10550,1,0,32,3,0,3,13,15,0,0,17,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,124968187
200945577,DJ,angjanrg,6,FALSE,2010,1055,3006,3094,1038,1037,3340,2,13,3,0,1,0,473,0,0,0,0,0,63032,2621,60410,0,700,11753,1511,10241,0,1263,3,0,0,0,0,0,20905,8632,12126,146,7917,6475,0,0,93,1,1,0,25,12,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,124966767
200945577,DJ,angjanrg,4,TRUE,3157,3285,3020,1026,3100,0,3340,7,9,10,2,1,1,515,0,0,0,0,0,115173,96602,18032,538,0,24896,20716,3642,538,2015,1,0,0,0,0,0,25047,16369,8565,112,14317,12550,0,1,124,0,0,0,234,16,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,124733698
200945577,DJ,angjanrg,9,TRUE,3157,3006,3046,3100,2003,0,3340,6,6,13,2,1,3,1333,0,0,0,0,0,100651,79224,20653,774,0,17867,15544,1879,444,0,0,0,0,0,0,0,15208,7532,7531,144,12772,15350,0,0,117,2,0,2,229,15,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,124752661
